userId,movieId,rating,timestamp,shifted_rating
1,1219,2.0,964983393,-1.0
1,1220,5.0,964981909,2.0
1,1222,5.0,964981909,2.0
1,1224,5.0,964984018,2.0
1,1226,5.0,964983618,2.0
1,1240,5.0,964983723,2.0
1,1256,5.0,964981442,2.0
1,1258,3.0,964983414,0.0
1,1265,4.0,964983599,1.0
1,1270,5.0,964983705,2.0
1,1275,5.0,964982290,2.0
1,1278,5.0,964983414,2.0
1,1282,5.0,964982703,2.0
1,1291,5.0,964981909,2.0
1,1298,5.0,964984086,2.0
1,1348,4.0,964983393,1.0
1,1377,3.0,964982653,0.0
1,1396,3.0,964983017,0.0
1,1408,3.0,964982310,0.0
1,1445,3.0,964984112,0.0
1,1473,4.0,964980875,1.0
1,1500,4.0,964980985,1.0
1,1517,5.0,964981107,2.0
1,1552,4.0,964982620,1.0
1,1573,5.0,964982290,2.0
1,1580,3.0,964981125,0.0
1,1587,5.0,964982346,2.0
1,1617,5.0,964982951,2.0
1,1620,4.0,964983056,1.0
1,1625,5.0,964983504,2.0
1,1644,3.0,964983536,0.0
1,1676,3.0,964982620,0.0
1,1732,5.0,964981125,2.0
1,1777,4.0,964981230,1.0
1,1793,4.0,964981404,1.0
1,1804,5.0,964983034,2.0
1,1805,4.0,964983056,1.0
1,1920,4.0,964981780,1.0
1,1927,5.0,964981497,2.0
1,1954,5.0,964982176,2.0
1,1967,4.0,964981710,1.0
1,2000,4.0,964982211,1.0
1,2005,5.0,964981710,2.0
1,2012,4.0,964984176,1.0
1,2018,5.0,964980523,2.0
1,2028,4.0,964981888,1.0
1,2033,5.0,964982903,2.0
1,2046,4.0,964982563,1.0
1,2048,5.0,964982791,2.0
1,2054,4.0,964981747,1.0
1,2058,5.0,964982400,2.0
1,2078,5.0,964982838,2.0
1,2090,5.0,964982838,2.0
1,2093,3.0,964981710,0.0
1,2094,5.0,964982653,2.0
1,2096,4.0,964982838,1.0
1,2099,4.0,964982588,1.0
1,2105,4.0,964981725,1.0
1,2115,5.0,964982529,2.0
1,2116,5.0,964982876,2.0
1,2137,5.0,964982791,2.0
1,2139,5.0,964982791,2.0
1,2141,5.0,964982838,2.0
1,2143,4.0,964981725,1.0
1,2161,5.0,964981710,2.0
1,2174,4.0,964981680,1.0
1,2193,4.0,964981710,1.0
1,2253,2.0,964981775,-1.0
1,2268,4.0,964982989,1.0
1,2273,4.0,964982310,1.0
1,2291,5.0,964983664,2.0
1,2329,5.0,964983263,2.0
1,2338,2.0,964983546,-1.0
1,2353,5.0,964983861,2.0
1,2366,4.0,964982462,1.0
1,2387,5.0,964983123,2.0
1,2389,2.0,964983094,-1.0
1,2395,5.0,964981093,2.0
1,2406,4.0,964982310,1.0
1,2414,3.0,964982513,0.0
1,2427,5.0,964982242,2.0
1,2450,4.0,964982620,1.0
1,2459,5.0,964983414,2.0
1,2470,5.0,964982588,2.0
1,2478,4.0,964984169,1.0
1,2492,4.0,965719662,1.0
1,2502,5.0,964981278,2.0
1,2528,3.0,964982328,0.0
1,2529,5.0,964982242,2.0
1,2542,5.0,964981265,2.0
1,2571,5.0,964981888,2.0
1,2580,5.0,964983000,2.0
1,2596,5.0,964981144,2.0
1,2616,4.0,964983080,1.0
1,2617,2.0,964982588,-1.0
1,2628,4.0,964980523,1.0
1,2640,4.0,964982377,1.0
1,2641,5.0,964982620,2.0
1,2644,4.0,964983393,1.0
1,2648,4.0,964983414,1.0
1,2654,5.0,964983393,2.0
1,2657,3.0,964983426,0.0
1,2692,5.0,964981855,2.0
1,2700,5.0,964980985,2.0
1,2716,5.0,964983414,2.0
1,2761,5.0,964982703,2.0
1,2797,4.0,964981710,1.0
1,2826,4.0,964980523,1.0
1,2858,5.0,964980868,2.0
1,2872,5.0,964981680,2.0
1,2899,5.0,964982703,2.0
1,2916,4.0,964982290,1.0
1,2944,5.0,964981872,2.0
1,2947,5.0,964982176,2.0
1,2948,5.0,964982191,2.0
1,2949,5.0,964981888,2.0
1,2959,5.0,964983282,2.0
1,2985,4.0,964983034,1.0
1,2987,5.0,964982495,2.0
1,2991,5.0,964982271,2.0
1,2993,5.0,964982242,2.0
1,2997,4.0,964980896,1.0
1,3033,5.0,964983762,2.0
1,3034,5.0,964982791,2.0
1,3052,5.0,964981208,2.0
1,3053,5.0,964984086,2.0
1,3062,4.0,964981872,1.0
1,3147,5.0,964983873,2.0
1,3168,4.0,964982495,1.0
1,3176,1.0,964983504,-2.0
1,3243,3.0,964981093,0.0
1,3247,3.0,964983108,0.0
1,3253,5.0,964981107,2.0
1,3273,5.0,964983536,2.0
1,3386,5.0,964983484,2.0
1,3439,4.0,964981799,1.0
1,3440,4.0,964981799,1.0
1,3441,5.0,964982328,2.0
1,3448,5.0,964984054,2.0
1,3450,5.0,964981144,2.0
1,3479,4.0,964981725,1.0
1,3489,4.0,964981775,1.0
1,3527,4.0,964982271,1.0
1,3578,5.0,964980668,2.0
1,3617,4.0,964980683,1.0
1,3639,4.0,964982271,1.0
1,3671,5.0,964981589,2.0
1,3702,5.0,964983737,2.0
1,3703,5.0,964981909,2.0
1,3729,5.0,964982363,2.0
1,3740,4.0,964982417,1.0
1,3744,4.0,964980694,1.0
1,3793,5.0,964981855,2.0
1,3809,4.0,964981220,1.0
1,4006,4.0,964982903,1.0
1,5060,5.0,964984002,2.0
2,318,3.0,1445714835,0.0
2,333,4.0,1445715029,1.0
2,1704,4.5,1445715228,1.5
2,3578,4.0,1445714885,1.0
2,6874,4.0,1445714952,1.0
2,8798,3.5,1445714960,0.5
2,46970,4.0,1445715013,1.0
2,48516,4.0,1445715064,1.0
2,58559,4.5,1445715141,1.5
2,60756,5.0,1445714980,2.0
2,68157,4.5,1445715154,1.5
2,71535,3.0,1445714974,0.0
2,74458,4.0,1445714926,1.0
2,77455,3.0,1445714941,0.0
2,79132,4.0,1445714841,1.0
2,80489,4.5,1445715340,1.5
2,80906,5.0,1445715172,2.0
2,86345,4.0,1445715166,1.0
2,89774,5.0,1445715189,2.0
2,91529,3.5,1445714891,0.5
2,91658,2.5,1445714938,-0.5
2,99114,3.5,1445714874,0.5
2,106782,5.0,1445714966,2.0
2,109487,3.0,1445715145,0.0
2,112552,4.0,1445714882,1.0
2,114060,2.0,1445715276,-1.0
2,115713,3.5,1445714854,0.5
2,122882,5.0,1445715272,2.0
2,131724,5.0,1445714851,2.0
3,31,0.5,1306463578,-2.5
3,527,0.5,1306464275,-2.5
3,647,0.5,1306463619,-2.5
3,688,0.5,1306464228,-2.5
3,720,0.5,1306463595,-2.5
3,849,5.0,1306463611,2.0
3,914,0.5,1306463567,-2.5
3,1093,0.5,1306463627,-2.5
3,1124,0.5,1306464216,-2.5
3,1263,0.5,1306463569,-2.5
3,1272,0.5,1306463624,-2.5
3,1275,3.5,1306463323,0.5
3,1302,0.5,1306464189,-2.5
3,1371,3.0,1306463561,0.0
3,1587,4.5,1306464003,1.5
3,2018,0.5,1306464175,-2.5
3,2080,0.5,1306463572,-2.5
3,2090,0.5,1306464261,-2.5
3,2105,2.0,1306463559,-1.0
3,2288,4.0,1306463631,1.0
3,2424,0.5,1306464293,-2.5
3,2851,5.0,1306463925,2.0
3,3024,4.5,1306464054,1.5
3,3210,0.5,1306463638,-2.5
3,3703,5.0,1306463603,2.0
3,3949,0.5,1306464245,-2.5
3,4518,5.0,1306463770,2.0
3,5048,0.5,1306464284,-2.5
3,5181,5.0,1306463718,2.0
3,5746,5.0,1306463708,2.0
3,5764,4.5,1306464021,1.5
3,5919,5.0,1306463825,2.0
3,6238,0.5,1306464204,-2.5
3,6835,5.0,1306463670,2.0
3,7899,4.5,1306464036,1.5
3,7991,5.0,1306463684,2.0
3,26409,4.5,1306463993,1.5
3,70946,5.0,1306463815,2.0
3,72378,0.5,1306464164,-2.5
4,21,3.0,986935199,0.0
4,32,2.0,945173447,-1.0
4,45,3.0,986935047,0.0
4,47,2.0,945173425,-1.0
4,52,3.0,964622786,0.0
4,58,3.0,964538444,0.0
4,106,4.0,986848784,1.0
4,125,5.0,964622758,2.0
4,126,1.0,986848920,-2.0
4,162,5.0,945078571,2.0
4,171,3.0,945078428,0.0
4,176,5.0,964622565,2.0
4,190,2.0,945079259,-1.0
4,215,5.0,945079078,2.0
4,222,1.0,945629040,-2.0
4,232,5.0,964622684,2.0
4,235,2.0,945173513,-1.0
4,247,3.0,986848894,0.0
4,260,5.0,945079259,2.0
4,265,5.0,964538468,2.0
4,296,1.0,945173350,-2.0
4,319,5.0,945079182,2.0
4,342,5.0,964538500,2.0
4,345,4.0,945629063,1.0
4,348,4.0,964622786,1.0
4,351,3.0,986934901,0.0
4,357,3.0,964623306,0.0
4,368,4.0,945078690,1.0
4,417,2.0,945078467,-1.0
4,441,1.0,986934915,-2.0
4,450,2.0,986848828,-1.0
4,457,5.0,945079259,2.0
4,475,5.0,945174290,2.0
4,492,5.0,945079872,2.0
4,509,1.0,945079106,-2.0
4,538,5.0,945078636,2.0
4,539,1.0,964538832,-2.0
4,553,2.0,945079301,-1.0
4,588,4.0,945079670,1.0
4,593,5.0,964539986,2.0
4,595,3.0,986848609,0.0
4,599,2.0,945078587,-1.0
4,608,5.0,964540008,2.0
4,648,3.0,945079906,0.0
4,708,4.0,986935230,1.0
4,759,3.0,945078601,0.0
4,800,4.0,945079106,1.0
4,892,4.0,964622714,1.0
4,898,5.0,964623347,2.0
4,899,4.0,945079653,1.0
4,902,4.0,945078446,1.0
4,904,4.0,945079837,1.0
4,908,5.0,945173902,2.0
4,910,5.0,945173989,2.0
4,912,5.0,945173902,2.0
4,914,5.0,945079670,2.0
4,919,5.0,945079521,2.0
4,920,5.0,945173602,2.0
4,930,5.0,964538571,2.0
4,937,3.0,986849085,0.0
4,1025,4.0,945079232,1.0
4,1046,5.0,945173654,2.0
4,1057,3.0,964540578,0.0
4,1060,2.0,986934819,-1.0
4,1073,4.0,945079483,1.0
4,1077,5.0,945173692,2.0
4,1079,2.0,945078946,-1.0
4,1080,5.0,986934696,2.0
4,1084,5.0,945079259,2.0
4,1086,5.0,964539723,2.0
4,1094,3.0,964538500,0.0
4,1103,5.0,964539723,2.0
4,1136,5.0,986934625,2.0
4,1179,4.0,964539180,1.0
4,1183,1.0,964778513,-2.0
4,1188,5.0,964538500,2.0
4,1196,5.0,964538763,2.0
4,1197,5.0,964538763,2.0
4,1198,3.0,964538728,0.0
4,1199,2.0,945078967,-1.0
4,1203,5.0,945174025,2.0
4,1211,1.0,964539205,-2.0
4,1213,4.0,945079729,1.0
4,1219,4.0,964539961,1.0
4,1225,4.0,964539326,1.0
4,1250,5.0,945174008,2.0
4,1259,4.0,964538728,1.0
4,1265,4.0,964622684,1.0
4,1266,4.0,986849037,1.0
4,1279,2.0,986934832,-1.0
4,1282,5.0,945079653,2.0
4,1283,5.0,945078690,2.0
4,1288,4.0,945079653,1.0
4,1291,4.0,964538763,1.0
4,1304,3.0,945078467,0.0
4,1391,1.0,945173766,-2.0
4,1449,5.0,945079767,2.0
4,1466,4.0,945173492,1.0
4,1500,4.0,964622830,1.0
4,1517,4.0,945079790,1.0
4,1580,3.0,986935244,0.0
4,1597,1.0,945079906,-2.0
4,1617,2.0,945079837,-1.0
4,1641,4.0,964622758,1.0
4,1704,1.0,945629015,-2.0
4,1719,4.0,945079956,1.0
4,1732,4.0,945079889,1.0
4,1733,5.0,945079143,2.0
4,1734,3.0,964539357,0.0
4,1834,5.0,945174134,2.0
4,1860,2.0,986849001,-1.0
4,1883,4.0,964622642,1.0
4,1885,3.0,964622617,0.0
4,1892,2.0,964539431,-1.0
4,1895,4.0,945629179,1.0
4,1907,3.0,964540505,0.0
4,1914,4.0,964622714,1.0
4,1916,1.0,986934786,-2.0
4,1923,3.0,986934870,0.0
4,1947,5.0,945079653,2.0
4,1966,2.0,964622684,-1.0
4,1967,5.0,945078967,2.0
4,1968,4.0,986934786,1.0
4,2019,2.0,945078690,-1.0
4,2076,4.0,945079052,1.0
4,2078,5.0,945079521,2.0
4,2109,4.0,986935016,1.0
4,2145,3.0,986935328,0.0
4,2150,5.0,986934738,2.0
4,2174,5.0,964539855,2.0
4,2186,5.0,945174008,2.0
4,2203,4.0,945079729,1.0
4,2204,5.0,964540008,2.0
4,2282,1.0,945629238,-2.0
4,2324,1.0,964622590,-2.0
4,2336,2.0,964538964,-1.0
4,2351,4.0,945078467,1.0
4,2359,4.0,964622590,1.0
4,2390,5.0,945079164,2.0
4,2395,3.0,964623306,0.0
4,2406,4.0,986935302,1.0
4,2467,4.0,945079858,1.0
4,2571,1.0,945173385,-2.0
4,2583,5.0,945078863,2.0
4,2599,5.0,964622684,2.0
4,2628,1.0,986848894,-2.0
4,2683,4.0,945079790,1.0
4,2692,5.0,945079013,2.0
4,2712,2.0,945078542,-1.0
4,2762,4.0,964539986,1.0
4,2763,1.0,964778621,-2.0
4,2770,2.0,945173553,-1.0
4,2791,5.0,964539628,2.0
4,2843,5.0,945078814,2.0
4,2858,5.0,964539140,2.0
4,2874,4.0,986935016,1.0
4,2921,4.0,945078708,1.0
4,2926,5.0,986934870,2.0
4,2959,2.0,945078528,-1.0
4,2973,2.0,945078946,-1.0
4,2997,4.0,986848610,1.0
4,3033,4.0,986936200,1.0
4,3044,5.0,945079920,2.0
4,3060,4.0,986934884,1.0
4,3079,3.0,964778197,0.0
4,3083,5.0,964622487,2.0
4,3160,4.0,964539121,1.0
4,3175,1.0,964538930,-2.0
4,3176,4.0,964539771,1.0
4,3204,4.0,964539828,1.0
4,3255,4.0,964623306,1.0
4,3317,4.0,986934498,1.0
4,3358,3.0,964622758,0.0
4,3365,5.0,964538329,2.0
4,3386,4.0,964539395,1.0
4,3408,4.0,986849238,1.0
4,3481,2.0,964538243,-1.0
4,3489,1.0,986848908,-2.0
4,3508,5.0,964538351,2.0
4,3538,2.0,986849212,-1.0
4,3591,1.0,986935199,-2.0
4,3788,3.0,964539085,0.0
4,3809,3.0,986936207,0.0
4,3851,5.0,986849180,2.0
4,3897,4.0,986934465,1.0
4,3911,3.0,986849149,0.0
4,3967,4.0,986849164,1.0
4,3996,4.0,986849130,1.0
4,4002,3.0,986934819,0.0
4,4014,1.0,986849254,-2.0
4,4020,3.0,986848856,0.0
4,4021,4.0,986849180,1.0
4,4027,3.0,986849201,0.0
4,4029,3.0,986849226,0.0
4,4033,4.0,986849149,1.0
4,4034,5.0,986848753,2.0
4,4074,3.0,986848665,0.0
4,4121,4.0,986934901,1.0
4,4144,3.0,986848685,0.0
4,4166,3.0,986848700,0.0
4,4226,2.0,1007569424,-1.0
4,4239,5.0,986848685,2.0
4,4246,4.0,1007574542,1.0
4,4252,3.0,1007569465,0.0
4,4260,2.0,1007569424,-1.0
4,4273,4.0,1007574470,1.0
4,4308,1.0,1007569465,-2.0
4,4347,4.0,1007569586,1.0
4,4381,3.0,1007574509,0.0
4,4641,1.0,1007569586,-2.0
4,4741,3.0,1007574532,0.0
4,4765,5.0,1007569445,2.0
4,4881,3.0,1007569445,0.0
4,4896,4.0,1007574532,1.0
4,4902,4.0,1007569465,1.0
4,4967,5.0,1007569424,2.0
5,1,4.0,847434962,1.0
5,21,4.0,847435238,1.0
5,34,4.0,847434881,1.0
5,36,4.0,847435292,1.0
5,39,3.0,847434961,0.0
5,50,4.0,847434881,1.0
5,58,5.0,847435238,2.0
5,110,4.0,847434880,1.0
5,150,3.0,847434748,0.0
5,153,3.0,847434802,0.0
5,232,4.0,847435292,1.0
5,247,5.0,847435337,2.0
5,253,3.0,847435292,0.0
5,261,4.0,847435238,1.0
5,265,3.0,847435129,0.0
5,266,1.0,847435311,-2.0
5,290,5.0,847435311,2.0
5,296,5.0,847434748,2.0
5,300,3.0,847435337,0.0
5,316,2.0,847434832,-1.0
5,318,3.0,847434880,0.0
5,344,3.0,847434802,0.0
5,349,3.0,847434832,0.0
5,357,2.0,847435238,-1.0
5,364,3.0,847434882,0.0
5,367,4.0,847435129,1.0
5,380,2.0,847434748,-1.0
5,410,3.0,847435292,0.0
5,457,4.0,847434801,1.0
5,474,4.0,847435337,1.0
5,475,5.0,847435311,2.0
5,515,3.0,847435129,0.0
5,527,5.0,847434960,2.0
5,531,4.0,847435258,1.0
5,534,3.0,847435311,0.0
5,588,4.0,847434801,1.0
5,589,3.0,847435258,0.0
5,590,5.0,847434747,2.0
5,592,3.0,847434747,0.0
5,594,5.0,847435238,2.0
5,595,5.0,847434832,2.0
5,596,5.0,847435292,2.0
5,597,3.0,847434962,0.0
5,608,3.0,847435258,0.0
6,2,4.0,845553522,1.0
6,3,5.0,845554296,2.0
6,4,3.0,845554349,0.0
6,5,5.0,845553938,2.0
6,6,4.0,845553757,1.0
6,7,4.0,845554264,1.0
6,8,3.0,845555281,0.0
6,10,3.0,845553253,0.0
6,11,4.0,845553489,1.0
6,13,3.0,845555588,0.0
6,15,4.0,845554505,1.0
6,16,4.0,845553819,1.0
6,17,4.0,845553559,1.0
6,19,2.0,845553382,-1.0
6,21,2.0,845553382,-1.0
6,22,5.0,845553875,2.0
6,24,4.0,845554397,1.0
6,25,3.0,845553695,0.0
6,26,4.0,845555362,1.0
6,27,3.0,845555402,0.0
6,31,3.0,845553819,0.0
6,32,4.0,845553426,1.0
6,34,4.0,845553354,1.0
6,36,5.0,845553726,2.0
6,41,4.0,845554962,1.0
6,43,4.0,845555607,1.0
6,45,3.0,845553907,0.0
6,46,4.0,845554551,1.0
6,47,4.0,845553317,1.0
6,50,1.0,845553381,-2.0
6,54,4.0,845555402,1.0
6,60,4.0,845554263,1.0
6,61,4.0,845555454,1.0
6,62,4.0,845553660,1.0
6,65,3.0,845555070,0.0
6,66,3.0,845555151,0.0
6,76,4.0,845555317,1.0
6,79,3.0,845554907,0.0
6,86,5.0,845556131,2.0
6,87,3.0,845555300,0.0
6,88,2.0,845555694,-1.0
6,89,4.0,845555124,1.0
6,92,4.0,845555454,1.0
6,93,4.0,845554584,1.0
6,95,4.0,845553559,1.0
6,100,3.0,845555151,0.0
6,102,1.0,845555436,-2.0
6,104,4.0,845554349,1.0
6,105,3.0,845553757,0.0
6,110,5.0,845553283,2.0
6,112,4.0,845553994,1.0
6,113,3.0,845556257,0.0
6,126,3.0,845555342,0.0
6,135,3.0,845554987,0.0
6,140,3.0,845555024,0.0
6,141,4.0,845553586,1.0
6,145,4.0,845553966,1.0
6,146,4.0,845555607,1.0
6,150,4.0,845553110,1.0
6,151,4.0,845553586,1.0
6,153,3.0,845553146,0.0
6,158,4.0,845553660,1.0
6,159,3.0,845555006,0.0
6,160,5.0,845553457,2.0
6,161,3.0,845553253,0.0
6,163,3.0,845553907,0.0
6,165,3.0,845553146,0.0
6,168,5.0,845553695,2.0
6,170,3.0,845554263,0.0
6,171,3.0,845555402,0.0
6,174,3.0,845554479,0.0
6,177,3.0,845554931,0.0
6,179,1.0,845555362,-2.0
6,180,2.0,845555006,-1.0
6,181,3.0,845553938,0.0
6,185,3.0,845553283,0.0
6,186,3.0,845553619,0.0
6,189,3.0,845556241,0.0
6,191,2.0,845554931,-1.0
6,195,4.0,845554455,1.0
6,196,3.0,845553586,0.0
6,201,3.0,845556290,0.0
6,204,3.0,845553619,0.0
6,205,3.0,845555477,0.0
6,207,4.0,845554024,1.0
6,208,3.0,845553253,0.0
6,209,3.0,845556106,0.0
6,210,4.0,845556310,1.0
6,212,4.0,845556181,1.0
6,216,4.0,845554099,1.0
6,217,3.0,845555382,0.0
6,218,2.0,845553994,-1.0
6,219,3.0,845556131,0.0
6,222,4.0,845554024,1.0
6,224,3.0,845553794,0.0
6,225,4.0,845553381,1.0
6,230,5.0,845553966,2.0
6,231,3.0,845553174,0.0
6,234,2.0,845554176,-1.0
6,236,4.0,845553559,1.0
6,237,4.0,845553875,1.0
6,239,3.0,845554987,0.0
6,240,3.0,845555571,0.0
6,243,3.0,845555588,0.0
6,248,5.0,845554263,2.0
6,250,4.0,845555588,1.0
6,251,3.0,845556257,0.0
6,252,4.0,845553619,1.0
6,253,3.0,845553283,0.0
6,254,3.0,845555655,0.0
6,256,3.0,845553726,0.0
6,257,5.0,845554176,2.0
6,258,3.0,845555172,0.0
6,261,4.0,845553695,1.0
6,262,5.0,845554551,2.0
6,265,3.0,845553726,0.0
6,266,3.0,845553457,0.0
6,267,3.0,845554376,0.0
6,270,3.0,845555172,0.0
6,271,4.0,845555249,1.0
6,273,3.0,845553875,0.0
6,274,4.0,845555151,1.0
6,276,4.0,845553907,1.0
6,277,5.0,845553844,2.0
6,279,3.0,845555436,0.0
6,281,4.0,845554320,1.0
6,282,3.0,845553522,0.0
6,288,2.0,845553283,-1.0
6,289,3.0,845554455,0.0
6,291,3.0,845555571,0.0
6,292,4.0,845553253,1.0
6,293,3.0,845553660,0.0
6,296,2.0,845553110,-1.0
6,302,3.0,845555436,0.0
6,303,3.0,845554099,0.0
6,304,4.0,845555546,1.0
6,310,3.0,845556119,0.0
6,312,1.0,845555151,-2.0
6,313,3.0,845555546,0.0
6,314,5.0,845554603,2.0
6,315,4.0,845553522,1.0
6,316,5.0,845553174,2.0
6,317,4.0,845553457,1.0
6,318,5.0,845553200,2.0
6,327,1.0,845554062,-2.0
6,329,4.0,845553200,1.0
6,330,3.0,845555071,0.0
6,332,3.0,845555046,0.0
6,333,5.0,845553757,2.0
6,336,3.0,845556223,0.0
6,337,5.0,845553586,2.0
6,339,4.0,845553253,1.0
6,340,4.0,845555265,1.0
6,342,3.0,845553938,0.0
6,343,3.0,845555172,0.0
6,344,3.0,845553146,0.0
6,347,3.0,845555300,0.0
6,348,3.0,845553938,0.0
6,349,5.0,845553146,2.0
6,350,5.0,845553489,2.0
6,351,4.0,845554455,1.0
6,352,3.0,845555382,0.0
6,353,4.0,845553726,1.0
6,354,4.0,845555402,1.0
6,355,4.0,845553819,1.0
6,356,5.0,845553200,2.0
6,357,3.0,845553457,0.0
6,358,3.0,845555265,0.0
6,359,3.0,845556412,0.0
6,360,3.0,845555094,0.0
6,361,4.0,845554376,1.0
6,362,3.0,845553994,0.0
6,364,5.0,845553317,2.0
6,366,3.0,845554962,0.0
6,367,4.0,845553317,1.0
6,368,5.0,845553726,2.0
6,370,4.0,845553794,1.0
6,371,3.0,845554141,0.0
6,374,3.0,845554296,0.0
6,377,5.0,845553317,2.0
6,378,3.0,845554987,0.0
6,380,4.0,845553110,1.0
6,381,3.0,845553994,0.0
6,382,3.0,845554397,0.0
6,383,3.0,845554320,0.0
6,405,3.0,845554603,0.0
6,410,3.0,845553354,0.0
6,412,3.0,845554505,0.0
6,415,4.0,845554420,1.0
6,416,3.0,845554962,0.0
6,419,3.0,845554224,0.0
6,426,3.0,845554551,0.0
6,432,5.0,845553489,2.0
6,434,4.0,845553200,1.0
6,435,3.0,845553489,0.0
6,437,3.0,845554505,0.0
6,440,4.0,845553457,1.0
6,445,3.0,845555124,0.0
6,450,4.0,845555024,1.0
6,454,4.0,845553283,1.0
6,455,3.0,845554062,0.0
6,457,5.0,845553174,2.0
6,458,3.0,845555546,0.0
6,460,3.0,845555281,0.0
6,466,2.0,845553844,-1.0
6,468,4.0,845553907,1.0
6,469,4.0,845555477,1.0
6,472,3.0,845555632,0.0
6,474,4.0,845553522,1.0
6,475,4.0,845554099,1.0
6,477,4.0,845554141,1.0
6,480,5.0,845553200,2.0
6,485,3.0,845553794,0.0
6,489,3.0,845554505,0.0
6,490,3.0,845554584,0.0
6,491,4.0,845554141,1.0
6,493,3.0,845555172,0.0
6,494,3.0,845554176,0.0
6,497,3.0,845553819,0.0
6,500,5.0,845553354,2.0
6,502,3.0,845554455,0.0
6,505,3.0,845555317,0.0
6,508,4.0,845553586,1.0
6,509,3.0,845553522,0.0
6,510,3.0,845555546,0.0
6,515,4.0,845553794,1.0
6,516,4.0,845554908,1.0
6,520,3.0,845553844,0.0
6,524,3.0,845554479,0.0
6,527,3.0,845553426,0.0
6,531,3.0,845554296,0.0
6,532,3.0,845554224,0.0
6,536,3.0,845556181,0.0
6,537,3.0,845554551,0.0
6,539,3.0,845553426,0.0
6,540,3.0,845554099,0.0
6,542,4.0,845554524,1.0
6,543,3.0,845554099,0.0
6,546,2.0,845554349,-1.0
6,548,3.0,845554908,0.0
6,552,3.0,845553875,0.0
6,553,5.0,845553559,2.0
6,569,4.0,845555342,1.0
6,575,3.0,845555070,0.0
6,587,5.0,845553381,2.0
6,588,5.0,845553146,2.0
6,589,3.0,845553317,0.0
6,590,5.0,845553109,2.0
6,592,3.0,845553109,0.0
6,593,4.0,845553174,1.0
6,594,4.0,845553819,1.0
6,595,5.0,845553174,2.0
6,596,3.0,845554141,0.0
6,597,4.0,845553354,1.0
6,606,3.0,845555024,0.0
6,608,3.0,845553844,0.0
6,609,4.0,845555342,1.0
6,616,5.0,845554062,2.0
6,628,3.0,845555300,0.0
6,631,4.0,845555265,1.0
6,637,4.0,845555046,1.0
6,640,1.0,845555362,-2.0
6,647,4.0,845555151,1.0
6,662,3.0,845556147,0.0
6,667,3.0,845555342,0.0
6,694,3.0,845555694,0.0
6,697,3.0,845556378,0.0
6,700,4.0,845556147,1.0
6,704,3.0,845555571,0.0
6,708,4.0,845554376,1.0
6,709,5.0,845555249,2.0
6,710,3.0,845556223,0.0
6,711,4.0,845555317,1.0
6,719,2.0,845555694,-1.0
6,736,5.0,845553619,2.0
